"","home_team","yardline_100","game_seconds_remaining","goal_to_go","yards_gained","shotgun","no_huddle","score_differential","first_down_pass","incomplete_pass","interception","down_2","down_3","down_4","pass_length_short","pass_location_middle","pass_location_right","td_team_1"
"275",1,0.239583333333333,0.17,0,0.111111111111111,1,0,0.442307692307692,0,0,0,1,0,0,1,0,0,0
"276",1,0.822916666666667,0.0572222222222222,0,0.0972222222222222,0,0,0.442307692307692,0,0,0,0,0,1,1,0,1,0
"277",1,0.916666666666667,0.0363888888888889,0,0.125,0,0,0.384615384615385,0,0,0,1,0,0,1,0,0,0
"278",1,0.84375,0.0308333333333333,0,0.111111111111111,1,0,0.384615384615385,0,0,0,0,1,0,1,0,0,0
"279",1,0.833333333333333,0.746388888888889,0,0.111111111111111,1,0,0.596153846153846,0,0,0,0,0,0,1,1,0,0
"280",1,0.552083333333333,0.554166666666667,0,0.125,1,0,0.461538461538462,0,0,0,1,0,0,1,0,1,0
"281",1,0.760416666666667,0.526111111111111,0,0.138888888888889,1,0,0.326923076923077,0,0,0,0,0,0,1,0,0,0
"282",1,0.697916666666667,0.468333333333333,0,0.0833333333333333,1,0,0.134615384615385,0,0,0,1,0,0,1,1,0,0
"283",1,0.65625,0.456111111111111,0,0.0833333333333333,1,0,0.134615384615385,0,0,0,0,1,0,1,0,0,0
"284",1,0.677083333333333,0.429722222222222,0,0.138888888888889,1,0,0.134615384615385,0,0,0,0,0,0,1,1,0,0
"285",1,0.59375,0.418888888888889,0,0.125,1,0,0.134615384615385,0,0,0,0,1,0,1,1,0,0
"286",1,0.53125,0.390833333333333,0,0.111111111111111,1,0,0.134615384615385,0,0,0,0,0,0,1,0,1,0
"287",1,0.416666666666667,0.367777777777778,0,0.0833333333333333,1,0,0.134615384615385,0,0,0,0,1,0,1,0,1,0
"288",1,0.291666666666667,0.3525,0,0.111111111111111,1,0,0.134615384615385,0,0,0,0,0,0,1,1,0,0
"289",1,0.895833333333333,0.153611111111111,0,0.0972222222222222,1,0,0,0,0,0,0,0,0,1,0,0,0
"290",1,0.6875,0.144722222222222,0,0.125,1,0,0,0,0,0,0,0,0,1,0,0,0
"291",1,0.427083333333333,0.101944444444444,0,0.125,1,0,0,0,0,0,0,1,0,1,0,1,0
"292",0,0.364583333333333,0.308055555555556,0,0.0972222222222222,1,0,0.423076923076923,0,0,0,1,0,0,1,0,1,0
"293",0,0.125,0.0975,0,0.138888888888889,0,0,0.480769230769231,0,0,0,0,0,0,1,1,0,0
"294",0,0.0416666666666667,0.0888888888888889,0,0.111111111111111,1,0,0.480769230769231,1,0,0,1,0,0,1,1,0,1
"295",0,0.65625,0.0288888888888889,0,0.138888888888889,1,0,0.615384615384615,0,0,0,0,0,0,1,1,0,0
"296",0,0.0625,0.0119444444444444,1,0.0833333333333333,1,0,0.615384615384615,0,0,0,0,0,0,1,0,0,0
"297",0,0.0208333333333333,0.00944444444444444,1,0.0833333333333333,1,0,0.615384615384615,1,0,0,0,1,0,1,1,0,1
"298",0,0.635416666666667,0.457777777777778,0,0.111111111111111,1,0,0.403846153846154,0,0,0,0,1,0,1,0,0,0
"299",0,0.760416666666667,0.226666666666667,0,0.152777777777778,1,0,0.326923076923077,0,0,0,0,0,0,1,0,1,0
"300",1,0.760416666666667,0.761388888888889,0,0.125,1,0,0.538461538461538,0,0,0,0,0,0,1,0,1,0
"301",1,0.614583333333333,0.627777777777778,0,0.0833333333333333,1,0,0.596153846153846,0,0,0,0,0,0,1,1,0,0
"302",1,0.760416666666667,0.536388888888889,0,0.0833333333333333,1,0,0.596153846153846,0,0,0,0,0,0,1,0,1,0
"303",1,0.71875,0.533333333333333,0,0.111111111111111,1,0,0.596153846153846,1,0,0,1,0,0,1,0,0,0
"304",1,0.739583333333333,0.509166666666667,0,0.125,1,0,0.538461538461538,0,0,0,0,0,0,1,0,1,0
"305",1,0.489583333333333,0.505277777777778,0,0.138888888888889,1,0,0.538461538461538,0,0,0,0,0,0,1,0,0,0
"306",1,0.8125,0.498611111111111,0,0.138888888888889,0,0,0.596153846153846,0,0,0,0,0,0,1,0,1,0
"307",1,0.708333333333333,0.476944444444444,0,0.138888888888889,0,0,0.596153846153846,0,0,0,0,0,0,1,0,0,0
"308",1,0.0729166666666667,0.404444444444444,1,0.111111111111111,1,0,0.596153846153846,0,0,0,0,0,0,1,0,1,0
"309",1,0.0104166666666667,0.3925,1,0.0694444444444444,0,0,0.596153846153846,1,0,0,1,0,0,1,0,0,1
"310",1,0.833333333333333,0.341388888888889,0,0.125,1,0,0.75,0,0,0,1,0,0,1,0,1,0
"311",1,0.71875,0.299722222222222,0,0.0972222222222222,1,0,0.75,0,0,0,1,0,0,1,0,0,0
"312",1,0.864583333333333,0.890277777777778,0,0.0555555555555556,1,0,0.480769230769231,0,0,0,1,0,0,1,0,0,0
"313",1,0.489583333333333,0.450277777777778,0,0.0416666666666667,0,0,0.480769230769231,0,0,0,1,0,0,1,0,1,0
"314",0,0.84375,0.680833333333333,0,0.0555555555555556,1,0,0.615384615384615,0,0,0,1,0,0,1,1,0,0
"315",0,0.21875,0.566944444444444,0,0.0416666666666667,1,0,0.615384615384615,0,0,0,0,1,0,1,0,1,0
"316",0,0.625,0.413888888888889,0,0.0694444444444444,1,0,0.615384615384615,0,0,0,1,0,0,1,0,1,0
"317",0,0.583333333333333,0.0311111111111111,0,0.0416666666666667,1,0,0.538461538461538,0,0,0,1,0,0,1,0,1,0
"318",1,0.864583333333333,0.8075,0,0.0555555555555556,1,0,0.942307692307692,0,0,0,0,0,0,1,0,1,0
"319",1,0.916666666666667,0.67,0,0.0416666666666667,1,0,0.942307692307692,0,0,0,0,0,0,1,0,0,0
"320",1,0.8125,0.2675,0,0.0694444444444444,0,0,1,0,0,0,0,0,0,1,0,1,0
"321",0,0.0625,0.815555555555556,0,0.0416666666666667,1,0,0.538461538461538,0,0,0,0,1,0,1,0,0,0
"322",0,0.958333333333333,0.165,0,0.0694444444444444,0,0,0.730769230769231,0,0,0,0,0,0,1,0,1,0
"323",0,0.760416666666667,0.0241666666666667,0,0.0416666666666667,1,0,0.653846153846154,0,0,0,1,0,0,1,0,1,0
"324",0,0,0.2125,1,0.0555555555555556,1,0,0.653846153846154,1,0,0,0,1,0,1,0,1,1
"325",1,0.78125,0.998611111111111,0,0.0555555555555556,1,0,0.673076923076923,0,0,0,0,0,0,1,0,0,0
"326",1,0.645833333333333,0.858055555555556,0,0.0694444444444444,1,0,0.615384615384615,0,0,0,1,0,0,1,0,0,0
"327",1,0.375,0.456666666666667,0,0.0555555555555556,1,0,0.557692307692308,0,0,0,0,0,0,1,0,0,0
"328",1,0.3125,0.414722222222222,0,0.0416666666666667,1,0,0.557692307692308,0,0,0,1,0,0,1,0,1,0
"329",1,0.510416666666667,0.120555555555556,0,0.0555555555555556,1,1,0.365384615384615,0,0,0,0,0,0,1,0,0,0
"330",0,0.708333333333333,0.63,0,0.0416666666666667,1,0,0.615384615384615,0,0,0,1,0,0,1,0,0,0
"331",0,0.697916666666667,0.617222222222222,0,0.0694444444444444,1,0,0.615384615384615,0,0,0,0,1,0,1,0,1,0
"332",0,0.666666666666667,0.563611111111111,0,0.0694444444444444,1,0,0.615384615384615,0,0,0,1,0,0,1,0,1,0
"333",0,0.489583333333333,0.501944444444444,0,0.0416666666666667,1,0,0.615384615384615,0,0,0,1,0,0,1,0,1,0
"334",0,0.28125,0.251111111111111,0,0.0416666666666667,1,0,0.346153846153846,0,0,0,1,0,0,1,0,1,0
"335",0,0.708333333333333,0.692777777777778,0,0.0694444444444444,1,0,0.673076923076923,0,0,0,0,1,0,1,1,0,0
"336",0,0.833333333333333,0.457777777777778,0,0.0555555555555556,0,0,0.461538461538462,0,0,0,1,0,0,1,0,1,0
"337",0,0.8125,0.444444444444444,0,0.0416666666666667,1,0,0.461538461538462,0,0,0,0,1,0,1,0,0,0
"338",0,0.895833333333333,0.160833333333333,0,0.0694444444444444,1,0,0.192307692307692,0,0,0,0,0,0,1,0,0,0
"339",1,0.864583333333333,0.494166666666667,0,0.0555555555555556,1,0,0.230769230769231,0,0,0,1,0,0,1,0,0,0
"340",1,0.8125,0.0780555555555556,0,0.0555555555555556,1,0,0.442307692307692,0,0,0,0,0,0,1,0,0,0
"341",1,0.572916666666667,0.566666666666667,0,0.0555555555555556,0,0,0.461538461538462,0,0,0,0,0,0,1,0,0,0
"342",1,0.708333333333333,0.479722222222222,0,0.0416666666666667,1,0,0.134615384615385,0,0,0,0,0,0,1,0,1,0
"343",1,0.59375,0.433055555555556,0,0.0555555555555556,1,0,0.134615384615385,0,0,0,0,0,0,1,0,1,0
"344",1,0.822916666666667,0.279166666666667,0,0.0555555555555556,1,0,0.134615384615385,0,0,0,0,0,0,1,0,0,0
"345",0,0.645833333333333,0.533333333333333,0,0.0694444444444444,1,0,0.480769230769231,0,0,0,0,0,0,1,0,1,0
"346",0,0.854166666666667,0.396944444444444,0,0.0416666666666667,1,0,0.423076923076923,0,0,0,0,0,0,1,0,0,0
"347",0,0.697916666666667,0.162777777777778,0,0.0694444444444444,1,0,0.480769230769231,0,0,0,1,0,0,1,0,1,0
"348",0,0.645833333333333,0.886944444444444,0,0.0694444444444444,1,0,0.403846153846154,0,0,0,0,0,0,1,0,1,0
"349",0,0.927083333333333,0.560277777777778,0,0.0555555555555556,1,0,0.461538461538462,1,0,0,0,1,0,1,0,0,0
"350",0,0.541666666666667,0.477222222222222,0,0.0416666666666667,1,0,0.403846153846154,0,0,0,1,0,0,1,0,0,0
"351",1,0.302083333333333,0.888611111111111,0,0.0416666666666667,1,0,0.615384615384615,0,0,0,0,0,0,1,0,0,0
"352",1,0.697916666666667,0.949444444444444,0,0.0277777777777778,1,0,0.538461538461538,0,1,0,0,1,0,0,0,1,0
"353",1,0.760416666666667,0.899166666666667,0,0.0277777777777778,1,0,0.480769230769231,0,1,0,0,0,0,1,0,1,0
"354",1,0.34375,0.843611111111111,0,0.0277777777777778,0,0,0.480769230769231,0,1,0,1,0,0,1,0,1,0
"355",1,0.145833333333333,0.610833333333333,1,0,1,0,0.480769230769231,0,0,0,0,0,0,1,0,1,0
"356",1,0.25,0.399722222222222,0,0.0277777777777778,1,0,0.480769230769231,0,0,0,0,1,0,1,1,0,0
"357",1,0.927083333333333,0.268888888888889,0,0.0277777777777778,1,0,0.346153846153846,0,1,0,1,0,0,1,0,1,0
"358",1,0.8125,0.0902777777777778,0,0.0277777777777778,1,0,0.326923076923077,0,0,1,0,0,0,1,1,0,0
"359",1,0.416666666666667,0.0486111111111111,0,0.0277777777777778,1,0,0.269230769230769,0,1,0,0,0,0,1,0,0,0
"360",0,0.697916666666667,0.906666666666667,0,0.0277777777777778,1,0,0.673076923076923,0,1,0,0,1,0,0,0,0,0
"361",0,0.854166666666667,0.768611111111111,0,0.0277777777777778,1,0,0.615384615384615,0,1,0,1,0,0,1,0,1,0
"362",0,0.822916666666667,0.669166666666667,0,0.0277777777777778,1,0,0.615384615384615,0,1,0,0,1,0,1,0,0,0
"363",0,0.385416666666667,0.608333333333333,0,0.0277777777777778,0,0,0.615384615384615,0,1,0,0,0,0,0,0,1,0
"364",0,0.59375,0.401388888888889,0,0.0277777777777778,1,0,0.615384615384615,0,1,0,0,1,0,1,0,1,0
"365",0,0.1875,0.116111111111111,0,0.0277777777777778,1,0,0.480769230769231,0,1,0,1,0,0,1,0,0,0
"366",0,0.583333333333333,0.0333333333333333,0,0.0277777777777778,1,0,0.538461538461538,0,1,0,0,0,0,1,0,1,0
"367",0,0.302083333333333,0.0183333333333333,0,0.0277777777777778,1,0,0.538461538461538,0,1,0,0,0,0,0,0,0,0
"368",0,0.302083333333333,0.0175,0,0.0277777777777778,1,0,0.538461538461538,0,1,0,1,0,0,1,0,0,0
"369",0,0.302083333333333,0.0158333333333333,0,0.0277777777777778,1,0,0.538461538461538,0,1,0,0,1,0,1,0,1,0
"370",1,0.666666666666667,0.973611111111111,0,0.0277777777777778,1,0,0.673076923076923,0,1,0,0,1,0,1,0,1,0
"371",1,0.635416666666667,0.702222222222222,0,0.0277777777777778,1,0,0.942307692307692,0,1,0,1,0,0,1,0,0,0
"372",1,0.96875,0.530833333333333,0,0.0277777777777778,1,0,0.942307692307692,0,1,0,0,0,0,1,1,0,0
"373",1,0.90625,0.527777777777778,0,0.0277777777777778,1,0,0.942307692307692,0,1,0,0,1,0,1,0,1,0
"374",1,0.770833333333333,0.504444444444444,0,0.0277777777777778,1,0,0.942307692307692,0,1,0,0,0,0,1,0,0,0
"375",1,0.208333333333333,0.384444444444444,0,0.0277777777777778,1,0,0.942307692307692,0,1,0,0,1,0,0,0,0,0
"376",1,0.78125,0.25,0,0.0277777777777778,1,0,1,0,1,0,0,1,0,0,0,0,0
"377",1,0.71875,0.188055555555556,0,0.0277777777777778,1,0,0.865384615384615,0,1,0,1,0,0,1,0,1,0
"378",1,0.447916666666667,0.172777777777778,0,0.0277777777777778,1,0,0.865384615384615,0,1,0,1,0,0,1,0,1,0
"379",1,0.375,0.149444444444444,0,0.0138888888888889,1,0,0.865384615384615,0,0,0,1,0,0,1,0,1,0
"380",1,0.0208333333333333,0.0577777777777778,1,0.0277777777777778,1,0,0.923076923076923,0,1,0,0,0,1,1,0,0,0
"381",0,0.979166666666667,0.906666666666667,0,0.0277777777777778,1,0,0.673076923076923,0,1,0,0,1,0,0,0,1,0
"382",0,0.0625,0.816944444444444,0,0.0277777777777778,1,0,0.538461538461538,0,1,0,1,0,0,1,0,0,0
"383",0,0.770833333333333,0.774722222222222,0,0.0277777777777778,1,0,0.596153846153846,0,1,0,1,0,0,1,0,0,0
"384",0,0.770833333333333,0.773888888888889,0,0.0277777777777778,1,0,0.596153846153846,0,1,0,0,1,0,1,0,1,0
"385",0,0.635416666666667,0.705833333333333,0,0.0277777777777778,1,0,0.461538461538462,0,1,0,1,0,0,0,1,0,0
"386",0,0.635416666666667,0.704166666666667,0,0.0277777777777778,1,0,0.461538461538462,0,1,0,0,1,0,1,0,0,0
"387",0,0.729166666666667,0.543055555555556,0,0.0277777777777778,1,0,0.403846153846154,0,1,0,0,1,0,1,0,0,0
"388",0,0.270833333333333,0.508055555555556,0,0.0277777777777778,1,0,0.403846153846154,0,1,0,0,0,0,1,0,1,0
"389",0,0.208333333333333,0.504444444444444,0,0.0277777777777778,1,0,0.403846153846154,0,1,0,0,1,0,1,1,0,0
"390",0,0.385416666666667,0.426111111111111,0,0.0277777777777778,0,0,0.461538461538462,0,1,0,0,0,0,0,0,0,0
"391",0,0.739583333333333,0.238611111111111,0,0.0277777777777778,0,0,0.730769230769231,0,1,0,0,0,0,0,0,0,0
"392",0,0.6875,0.203611111111111,0,0.0277777777777778,1,0,0.730769230769231,0,1,0,1,0,0,1,1,0,0
"393",0,0.145833333333333,0.0508333333333333,0,0.0277777777777778,1,0,0.730769230769231,0,1,0,0,1,0,0,0,0,0
"394",0,0.760416666666667,0.0255555555555556,0,0.0277777777777778,1,0,0.653846153846154,0,1,0,0,0,0,1,0,1,0
"395",0,0.697916666666667,0.841944444444444,0,0.0277777777777778,1,0,0.673076923076923,0,1,0,1,0,0,1,1,0,0
"396",0,0.697916666666667,0.840555555555556,0,0.0277777777777778,1,0,0.673076923076923,0,1,0,0,1,0,1,0,1,0
"397",0,0.333333333333333,0.730277777777778,0,0.0277777777777778,1,0,0.538461538461538,0,1,0,1,0,0,1,0,0,0
"398",0,0.75,0.714444444444444,0,0.0277777777777778,0,0,0.403846153846154,0,1,0,1,0,0,1,0,0,0
"399",0,0.59375,0.682777777777778,0,0.0277777777777778,1,0,0.403846153846154,0,1,0,0,1,0,1,0,0,0
"400",0,0.239583333333333,0.523333333333333,0,0.0277777777777778,1,0,0.538461538461538,0,1,0,0,0,0,0,0,1,0
"401",0,0.760416666666667,0.5,0,0.0277777777777778,1,0,0.596153846153846,0,1,0,0,0,0,1,0,1,0
"402",0,0.6875,0.4875,0,0.0277777777777778,1,0,0.596153846153846,0,1,0,0,1,0,0,1,0,0
"403",0,0.59375,0.316666666666667,0,0.0277777777777778,1,0,0.596153846153846,0,1,0,1,0,0,1,0,0,0
"404",0,0.1875,0.103333333333333,0,0.0277777777777778,0,0,0.596153846153846,0,1,0,1,0,0,1,1,0,0
"405",0,0.1875,0.101666666666667,0,0.0277777777777778,1,0,0.596153846153846,0,1,0,0,1,0,1,0,0,0
"406",0,0.385416666666667,0.0436111111111111,0,0.0277777777777778,1,0,0.538461538461538,0,1,0,0,0,0,1,0,0,0
"407",0,0.96875,0.0291666666666667,0,0.0277777777777778,1,0,0.538461538461538,0,1,0,0,0,0,1,1,0,0
"408",0,0.96875,0.0280555555555556,0,0.0277777777777778,1,0,0.538461538461538,0,1,0,1,0,0,0,0,1,0
"409",0,0.583333333333333,0.0175,0,0.0277777777777778,1,0,0.538461538461538,0,1,0,0,0,0,1,0,1,0
"410",0,0.385416666666667,0.00861111111111111,0,0.0277777777777778,1,1,0.538461538461538,0,1,0,1,0,0,0,0,0,0
"411",0,0.333333333333333,0.00527777777777778,0,0.0277777777777778,1,0,0.538461538461538,0,1,0,0,0,0,0,0,0,0
"412",0,0.229166666666667,0,0,0.0277777777777778,1,0,0.538461538461538,0,1,0,0,0,0,1,0,1,0
"413",1,0.8125,0.941111111111111,0,0.0277777777777778,0,0,0.673076923076923,0,1,0,0,0,0,1,1,0,0
"414",1,0.979166666666667,0.838888888888889,0,0.0277777777777778,1,0,0.673076923076923,0,1,0,1,0,0,0,0,0,0
"415",1,0.979166666666667,0.8375,0,0.0277777777777778,1,0,0.673076923076923,0,1,0,0,1,0,1,0,1,0
"416",1,0.708333333333333,0.763888888888889,0,0.0277777777777778,1,0,0.615384615384615,0,1,0,0,1,0,1,0,1,0
"417",1,0.802083333333333,0.693333333333333,0,0.0277777777777778,1,0,0.615384615384615,0,1,0,0,1,0,0,0,1,0
"418",1,0.0208333333333333,0.546388888888889,1,0.0277777777777778,1,0,0.615384615384615,0,1,0,0,1,0,1,0,0,0
