"","home_team","yardline_100","game_seconds_remaining","goal_to_go","yards_gained","shotgun","no_huddle","score_differential","first_down_pass","incomplete_pass","interception","down_2","down_3","pass_length_short","pass_location_middle","pass_location_right","td_team_1","td_team_2"
"296",1,0.793814432989691,0.798499166203446,0,0.133333333333333,1,0,0.415094339622642,1,0,0,0,1,1,0,0,0,0
"297",1,0.65979381443299,0.764869371873263,0,0.111111111111111,0,0,0.415094339622642,0,0,0,1,0,1,0,1,0,0
"298",1,0.65979381443299,0.670094496942746,0,0.166666666666667,1,0,0.415094339622642,0,0,0,1,0,1,1,0,0,0
"299",1,0.54639175257732,0.647304057809894,0,0.133333333333333,0,1,0.415094339622642,0,0,0,0,0,1,0,1,0,0
"300",1,0.680412371134021,0.512506948304614,0,0.166666666666667,1,0,0.679245283018868,0,0,0,1,0,1,1,0,0,0
"301",1,0.43298969072165,0.510839355197332,0,0.155555555555556,1,0,0.679245283018868,0,0,0,0,0,1,1,0,0,0
"302",0,0.608247422680412,0.971650917176209,0,0.166666666666667,0,0,0.339622641509434,0,0,0,0,0,1,1,0,0,0
"303",0,0.608247422680412,0.869371873262924,0,0.133333333333333,1,0,0.415094339622642,0,0,0,1,0,1,0,1,0,0
"304",0,0.649484536082474,0.44219010561423,0,0.133333333333333,1,0,0.584905660377358,1,0,0,1,0,1,0,0,0,0
"305",0,0.587628865979381,0.420511395219566,0,0.122222222222222,1,1,0.584905660377358,0,0,0,1,0,1,1,0,0,0
"306",0,0.536082474226804,0.410505836575875,0,0.111111111111111,1,0,0.584905660377358,0,0,0,0,1,1,1,0,0,0
"307",0,0.711340206185567,0.24958310172318,0,0.122222222222222,0,0,0.528301886792453,1,0,0,1,0,1,0,0,0,0
"308",0,0.597938144329897,0.223735408560311,0,0.122222222222222,0,0,0.528301886792453,1,0,0,1,0,1,0,1,0,0
"309",0,0.11340206185567,0.919677598665925,0,0.111111111111111,1,0,0.471698113207547,0,0,0,1,0,1,1,0,0,0
"310",0,0.927835051546392,0.862145636464703,0,0.133333333333333,0,0,0.60377358490566,0,0,0,0,0,1,0,1,0,0
"311",0,0.814432989690722,0.757087270705948,0,0.155555555555556,1,0,0.60377358490566,0,0,0,1,0,1,1,0,0,0
"312",0,0.731958762886598,0.749861033907727,0,0.122222222222222,0,0,0.60377358490566,1,0,0,0,1,1,0,1,0,0
"313",0,0.597938144329897,0.529460811561979,0,0.144444444444444,1,0,0.547169811320755,0,0,0,0,0,1,0,0,0,0
"314",0,0.43298969072165,0.526403557531962,0,0.111111111111111,1,0,0.547169811320755,0,0,0,0,0,1,0,0,0,0
"315",0,0.268041237113402,0.514174541411895,0,0.133333333333333,1,1,0.547169811320755,0,0,0,0,0,1,0,1,0,0
"316",0,0.0927835051546392,0.504724847137298,0,0.122222222222222,1,1,0.547169811320755,0,0,0,0,1,1,0,1,0,0
"317",1,0.865979381443299,0.989160644802668,0,0.166666666666667,1,0,0.339622641509434,0,0,0,1,0,1,0,0,0,0
"318",1,0.288659793814433,0.781823235130628,0,0.133333333333333,1,0,0.339622641509434,0,0,0,0,1,1,0,1,0,0
"319",1,0.103092783505155,0.773763201778766,0,0.133333333333333,1,0,0.339622641509434,0,0,0,0,0,1,0,1,0,0
"320",1,0.360824742268041,0.513896609227348,0,0.111111111111111,1,0,0.415094339622642,0,0,0,0,1,1,0,0,0,0
"321",1,0.762886597938144,0.157309616453585,0,0.166666666666667,1,0,0.132075471698113,0,0,0,0,0,1,1,0,0,0
"322",1,0.865979381443299,0.836853807670928,0,0.211111111111111,1,0,0.39622641509434,0,0,0,0,0,1,0,1,0,0
"323",1,0.577319587628866,0.806281267370762,0,0.155555555555556,1,0,0.39622641509434,1,0,0,1,0,1,0,1,0,0
"324",1,0.762886597938144,0.572540300166759,0,0.266666666666667,0,0,0.471698113207547,1,0,0,0,0,1,0,0,0,0
"325",1,0.391752577319588,0.522512506948305,0,0.155555555555556,0,0,0.471698113207547,1,0,0,1,0,1,0,0,0,0
"326",1,0.381443298969072,0.33212896053363,0,0.2,1,0,0.528301886792453,1,0,0,1,0,1,1,0,0,0
"327",1,0.154639175257732,0.313507504168983,0,0.233333333333333,1,0,0.528301886792453,1,0,0,0,0,1,0,1,0,0
"328",1,0.164948453608247,0.200111172873819,0,0.166666666666667,1,0,0.660377358490566,1,0,0,0,1,1,0,1,0,0
"329",0,0.505154639175258,0.830739299610895,0,0.211111111111111,0,0,0.339622641509434,1,0,0,0,0,1,1,0,0,0
"330",0,0.329896907216495,0.809060589216231,0,0.144444444444444,1,0,0.339622641509434,1,0,0,1,0,1,0,1,0,0
"331",0,0.680412371134021,0.533073929961089,0,0.244444444444444,1,0,0.339622641509434,1,0,0,0,1,1,1,0,0,0
"332",0,0.463917525773196,0.512506948304614,0,0.144444444444444,1,0,0.339622641509434,1,0,0,0,1,1,1,0,0,0
"333",0,0.814432989690722,0.499722067815453,0,0.222222222222222,0,0,0.39622641509434,0,0,0,0,0,1,1,0,0,0
"334",0,0.752577319587629,0.0875486381322957,0,0.166666666666667,1,0,0.471698113207547,1,0,0,1,0,1,0,0,0,0
"335",1,0.649484536082474,0.336297943301834,0,0.177777777777778,1,0,0.0188679245283019,1,0,0,0,1,1,0,1,0,0
"336",1,0.536082474226804,0.313507504168983,0,0.211111111111111,1,0,0.0188679245283019,1,0,0,0,1,1,0,1,0,0
"337",1,0.360824742268041,0.219566425792107,0,0.188888888888889,1,1,0.0188679245283019,1,0,0,0,1,1,0,0,0,0
"338",1,0.247422680412371,0.213173985547526,0,0.222222222222222,1,0,0.0188679245283019,1,0,0,0,0,1,0,0,0,0
"339",1,0.690721649484536,0.118677042801556,0,0.144444444444444,1,0,0.0943396226415094,1,0,0,1,0,1,1,0,0,0
"340",1,0.927835051546392,0.0458588104502501,0,0.277777777777778,1,1,0.0943396226415094,1,0,0,1,0,0,0,1,0,0
